addr_full,brand,city,country,extras,lat,lon,name,opening_hours,phone,postcode,ref,state,website
Rovaniemi,K-Market,Rovaniemi,Finland,"{'brand': 'K-Market', 'fascia': 'K-Market', 'category': 'Retail', 'edit_date': '2025-05-31', 'lat_lon_source': 'Third Party'}",66.4976860093406,25.72528662322191,K‑Market Rovakatu,"{'opening_hours': {'Mon': '09:00-23:00', 'Tue': '09:00-23:00', 'Wed': '09:00-23:00', 'Thu': '09:00-23:00', 'Fri': '09:00-23:00', 'Sat': '09:00-23:00', 'Sun': '09:00-23:00'}}",,,L454,,https://www.k-ruoka.fi/kauppa/k-market-rovakatu
Rukatunturi,K-Market,Rukatunturi,Finland,"{'brand': 'K-Market', 'fascia': 'K-Market', 'category': 'Retail', 'edit_date': '2025-05-31', 'lat_lon_source': 'Third Party'}",66.1705778818773,29.171268980027094,K‑Market RukaValley,"{'opening_hours': {'Mon': '09:00-', 'Tue': '09:00-', 'Wed': '09:00-', 'Thu': '09:00-', 'Fri': '09:00-', 'Sat': '-', 'Sun': '-'}}",,,K209,,https://www.k-ruoka.fi/kauppa/k-market-rukavalley
Rukatunturi,K-Market,Rukatunturi,Finland,"{'brand': 'K-Market', 'fascia': 'K-Market', 'category': 'Retail', 'edit_date': '2025-05-31', 'lat_lon_source': 'Third Party'}",66.16738483593653,29.13822209954859,K‑Market Rukankylä,"{'opening_hours': {'Mon': '09:00-20:00', 'Tue': '09:00-20:00', 'Wed': '09:00-20:00', 'Thu': '09:00-20:00', 'Fri': '09:00-20:00', 'Sat': '10:00-19:00', 'Sun': '10:00-19:00'}}",,,K920,,https://www.k-ruoka.fi/kauppa/k-market-rukankyla
Ruovesi,K-Market,Ruovesi,Finland,"{'brand': 'K-Market', 'fascia': 'K-Market', 'category': 'Retail', 'edit_date': '2025-05-31', 'lat_lon_source': 'Third Party'}",61.98483219356451,24.06855525606953,K‑Market Runoilijankulma,"{'opening_hours': {'Mon': '09:00-21:00', 'Tue': '09:00-21:00', 'Wed': '09:00-21:00', 'Thu': '09:00-21:00', 'Fri': '09:00-21:00', 'Sat': '11:00-19:00', 'Sun': '11:00-19:00'}}",,,L457,,https://www.k-ruoka.fi/kauppa/k-market-runoilijankulma
Turku,K-Market,Turku,Finland,"{'brand': 'K-Market', 'fascia': 'K-Market', 'category': 'Retail', 'edit_date': '2025-05-31', 'lat_lon_source': 'Third Party'}",60.490133962497495,22.26405873096523,K‑Market Runos,"{'opening_hours': {'Mon': '09:00-21:00', 'Tue': '09:00-21:00', 'Wed': '09:00-21:00', 'Thu': '09:00-21:00', 'Fri': '09:00-21:00', 'Sat': '09:00-21:00', 'Sun': '09:00-21:00'}}",,,K510,,https://www.k-ruoka.fi/kauppa/k-market-runos
Helsinki,K-Market,Helsinki,Finland,"{'brand': 'K-Market', 'fascia': 'K-Market', 'category': 'Retail', 'edit_date': '2025-05-31', 'lat_lon_source': 'Third Party'}",60.16291916019356,24.914969337799192,K‑Market Ruoholahti,"{'opening_hours': {'Mon': '09:00-22:00', 'Tue': '09:00-22:00', 'Wed': '09:00-22:00', 'Thu': '09:00-22:00', 'Fri': '09:00-22:00', 'Sat': '09:00-22:00', 'Sun': '09:00-22:00'}}",,,K815,,https://www.k-ruoka.fi/kauppa/k-market-ruoholahti
Helsinki,K-Market,Helsinki,Finland,"{'brand': 'K-Market', 'fascia': 'K-Market', 'category': 'Retail', 'edit_date': '2025-05-31', 'lat_lon_source': 'Third Party'}",60.18684038113756,25.031406263916473,K‑Market Ruokakippari,"{'opening_hours': {'Mon': '09:00-23:00', 'Tue': '09:00-23:00', 'Wed': '09:00-23:00', 'Thu': '09:00-23:00', 'Fri': '09:00-23:00', 'Sat': '09:00-23:00', 'Sun': '09:00-23:00'}}",,,K904,,https://www.k-ruoka.fi/kauppa/k-market-ruokakippari
Turku,K-Market,Turku,Finland,"{'brand': 'K-Market', 'fascia': 'K-Market', 'category': 'Retail', 'edit_date': '2025-05-31', 'lat_lon_source': 'Third Party'}",60.448743221477145,22.25653408554727,K‑Market Ruokatori,"{'opening_hours': {'Mon': '09:00-23:00', 'Tue': '09:00-23:00', 'Wed': '09:00-23:00', 'Thu': '09:00-23:00', 'Fri': '09:00-23:00', 'Sat': '09:00-23:00', 'Sun': '09:00-23:00'}}",,,L587,,https://www.k-ruoka.fi/kauppa/k-market-ruokatori
Oulu,K-Market,Oulu,Finland,"{'brand': 'K-Market', 'fascia': 'K-Market', 'category': 'Retail', 'edit_date': '2025-05-31', 'lat_lon_source': 'Third Party'}",64.97741442640927,25.587578045457857,K‑Market Ruokavinkki (Oulu),"{'opening_hours': {'Mon': '09:00-22:00', 'Tue': '09:00-22:00', 'Wed': '09:00-22:00', 'Thu': '09:00-22:00', 'Fri': '09:00-22:00', 'Sat': '10:00-22:00', 'Sun': '10:00-22:00'}}",,,K512,,https://www.k-ruoka.fi/kauppa/k-market-ruokavinkki-oulu
Ruokolahti,K-Market,Ruokolahti,Finland,"{'brand': 'K-Market', 'fascia': 'K-Market', 'category': 'Retail', 'edit_date': '2025-05-31', 'lat_lon_source': 'Third Party'}",61.29167951833893,28.817097610251498,K‑Market Ruokolahti,"{'opening_hours': {'Mon': '09:00-21:00', 'Tue': '09:00-21:00', 'Wed': '09:00-21:00', 'Thu': '09:00-21:00', 'Fri': '09:00-21:00', 'Sat': '09:00-21:00', 'Sun': '09:00-21:00'}}",,,L445,,https://www.k-ruoka.fi/kauppa/k-market-ruokolahti
