addr_full,brand,city,country,extras,lat,lon,name,opening_hours,phone,postcode,ref,state,website
Teollisuuskatu 4a,Lidl,Harjavalta,Finland,"{'brand': 'Lidl', 'fascia': 'Lidl', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",61.31001,22.13714,Lidl Harjavalta,"{'opening_hours': {'Tue': '08:00-21:00', 'Wed': '08:00-20:00', 'Thu': '10:00-19:00', 'Fri': '08:00-21:00', 'Sat': '08:00-21:00'}}",,29200,156,,https://www.lidl.fi/s/fi-FI/myymaelaet/harjavalta/teollisuuskatu-4a/
Heimolankuja 2,Lidl,Kauhava,Finland,"{'brand': 'Lidl', 'fascia': 'Lidl', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",63.10046,23.05424,Lidl Kauhava,"{'opening_hours': {'Tue': '08:00-21:00', 'Wed': '08:00-20:00', 'Thu': '10:00-20:00', 'Fri': '08:00-21:00', 'Sat': '08:00-21:00'}}",,62200,157,,https://www.lidl.fi/s/fi-FI/myymaelaet/kauhava/heimolankuja-2/
Pyhänkorvantie 2,Lidl,Kokemäki,Finland,"{'brand': 'Lidl', 'fascia': 'Lidl', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",61.25662,22.33938,Lidl Kokemäki,"{'opening_hours': {'Tue': '08:00-21:00', 'Wed': '09:00-19:00', 'Thu': '10:00-20:00', 'Fri': '08:00-21:00', 'Sat': '08:00-21:00'}}",,32800,159,,https://www.lidl.fi/s/fi-FI/myymaelaet/kokemäki/pyhänkorvantie-2/
Haapaniementie 2,Lidl,Viitasaari,Finland,"{'brand': 'Lidl', 'fascia': 'Lidl', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",63.07666,25.86281,Lidl Viitasaari,"{'opening_hours': {'Tue': '08:00-21:00', 'Wed': '08:00-20:00', 'Thu': '10:00-20:00', 'Fri': '08:00-21:00', 'Sat': '08:00-21:00'}}",,44500,160,,https://www.lidl.fi/s/fi-FI/myymaelaet/viitasaari/haapaniementie-2/
Setrikatu 3,Lidl,Mikkeli,Finland,"{'brand': 'Lidl', 'fascia': 'Lidl', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",61.67868,27.26963,Lidl Mikkeli - Urpola,"{'opening_hours': {'Tue': '08:00-22:00', 'Wed': '08:00-21:00', 'Thu': '09:00-21:00', 'Fri': '08:00-22:00', 'Sat': '08:00-22:00'}}",,50100,161,,https://www.lidl.fi/s/fi-FI/myymaelaet/mikkeli/setrikatu-3/
Murmelikuja 11,Lidl,Vantaa,Finland,"{'brand': 'Lidl', 'fascia': 'Lidl', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",60.34552,25.10536,Lidl Vantaa - Korso,"{'opening_hours': {'Tue': '08:00-22:00', 'Wed': '08:00-22:00', 'Thu': '09:00-22:00', 'Fri': '08:00-22:00', 'Sat': '08:00-22:00'}}",,01480,163,,https://www.lidl.fi/s/fi-FI/myymaelaet/vantaa/murmelikuja-11/
Kollikatu 1,Lidl,Turku,Finland,"{'brand': 'Lidl', 'fascia': 'Lidl', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",60.45467,22.24159,Lidl Turku - Pitkämäki,"{'opening_hours': {'Tue': '08:00-21:00', 'Wed': '08:00-21:00', 'Thu': '09:00-21:00', 'Fri': '08:00-21:00', 'Sat': '08:00-21:00'}}",,20250,164,,https://www.lidl.fi/s/fi-FI/myymaelaet/turku/kollikatu-1/
Kauppakatu 74,Lidl,Varkaus,Finland,"{'brand': 'Lidl', 'fascia': 'Lidl', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",62.31834,27.86129,Lidl Varkaus,"{'opening_hours': {'Tue': '08:00-21:00', 'Wed': '08:00-20:00', 'Thu': '10:00-20:00', 'Fri': '08:00-21:00', 'Sat': '08:00-21:00'}}",,78200,165,,https://www.lidl.fi/s/fi-FI/myymaelaet/varkaus/kauppakatu-74/
Pulkamontie 2,Lidl,Rovaniemi,Finland,"{'brand': 'Lidl', 'fascia': 'Lidl', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",66.51755,25.75845,Lidl Rovaniemi - Saarenkylä,"{'opening_hours': {'Tue': '08:00-21:00', 'Wed': '08:00-20:00', 'Thu': '09:00-21:00', 'Fri': '08:00-21:00', 'Sat': '08:00-21:00'}}",,96900,166,,https://www.lidl.fi/s/fi-FI/myymaelaet/rovaniemi/pulkamontie-2/
Aamuruskontie 1,Lidl,Helsinki,Finland,"{'brand': 'Lidl', 'fascia': 'Lidl', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",60.28426,25.0277,Lidl Helsinki - Ala-Tikkurila,"{'opening_hours': {'Tue': '07:00-22:00', 'Wed': '08:00-22:00', 'Thu': '09:00-22:00', 'Fri': '07:00-22:00', 'Sat': '07:00-22:00'}}",,00750,168,,https://www.lidl.fi/s/fi-FI/myymaelaet/helsinki/aamuruskontie-1/
Pirkantie 2,Lidl,Ikaalinen,Finland,"{'brand': 'Lidl', 'fascia': 'Lidl', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",61.76316,23.06862,Lidl Ikaalinen,"{'opening_hours': {'Tue': '08:00-21:00', 'Wed': '08:00-20:00', 'Thu': '10:00-20:00', 'Fri': '08:00-21:00', 'Sat': '08:00-21:00'}}",,39500,169,,https://www.lidl.fi/s/fi-FI/myymaelaet/ikaalinen/pirkantie-2/
Kuurnankatu 3,Lidl,Joensuu,Finland,"{'brand': 'Lidl', 'fascia': 'Lidl', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",62.61834,29.77011,Lidl Joensuu - Käpykangas,"{'opening_hours': {'Tue': '08:00-22:00', 'Wed': '08:00-21:00', 'Thu': '09:00-21:00', 'Fri': '08:00-22:00', 'Sat': '08:00-22:00'}}",,80100,170,,https://www.lidl.fi/s/fi-FI/myymaelaet/joensuu/kuurnankatu-3/
Sepäntie 2,Lidl,Kouvola,Finland,"{'brand': 'Lidl', 'fascia': 'Lidl', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",60.9049,26.60823,Lidl Kouvola - Kuusankoski,"{'opening_hours': {'Tue': '08:00-21:00', 'Wed': '08:00-21:00', 'Thu': '09:00-20:00', 'Fri': '08:00-21:00', 'Sat': '08:00-21:00'}}",,45700,171,,https://www.lidl.fi/s/fi-FI/myymaelaet/kouvola/sepäntie-2/
Niittymaantie 2,Lidl,Espoo,Finland,"{'brand': 'Lidl', 'fascia': 'Lidl', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",60.17052,24.77564,Lidl Espoo - Niittykumpu,"{'opening_hours': {'Tue': '08:00-22:00', 'Wed': '08:00-22:00', 'Thu': '09:00-22:00', 'Fri': '08:00-22:00', 'Sat': '08:00-22:00'}}",,02200,172,,https://www.lidl.fi/s/fi-FI/myymaelaet/espoo/niittymaantie-2/
Verkatehtaankatu 12,Lidl,Seinäjoki,Finland,"{'brand': 'Lidl', 'fascia': 'Lidl', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",62.79481,22.83085,Lidl Seinäjoki - Keskusta,"{'opening_hours': {'Tue': '08:00-21:00', 'Wed': '08:00-20:00', 'Thu': '10:00-21:00', 'Fri': '08:00-21:00', 'Sat': '08:00-21:00'}}",,60100,173,,https://www.lidl.fi/s/fi-FI/myymaelaet/seinäjoki/verkatehtaankatu-12/
Linnanrakentajantie 4,Lidl,Helsinki,Finland,"{'brand': 'Lidl', 'fascia': 'Lidl', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",60.19388,25.03548,Lidl Helsinki - Herttoniemi,"{'opening_hours': {'Tue': '08:00-22:00', 'Wed': '08:00-21:00', 'Thu': '10:00-21:00', 'Fri': '08:00-22:00', 'Sat': '08:00-22:00'}}",,00880,174,,https://www.lidl.fi/s/fi-FI/myymaelaet/helsinki/linnanrakentajantie-4/
Lahnuksentie 2,Lidl,Nurmijärvi,Finland,"{'brand': 'Lidl', 'fascia': 'Lidl', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",60.373,24.75996,Lidl Nurmijärvi - Klaukkala,"{'opening_hours': {'Tue': '08:00-22:00', 'Wed': '08:00-22:00', 'Thu': '09:00-21:00', 'Fri': '08:00-22:00', 'Sat': '08:00-22:00'}}",,01840,175,,https://www.lidl.fi/s/fi-FI/myymaelaet/nurmijärvi/lahnuksentie-2/
Rastaspuistontie 1,Lidl,Espoo,Finland,"{'brand': 'Lidl', 'fascia': 'Lidl', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",60.23066,24.77779,Lidl Espoo - Karakallio,"{'opening_hours': {'Tue': '08:00-22:00', 'Wed': '08:00-22:00', 'Thu': '09:00-21:00', 'Fri': '08:00-22:00', 'Sat': '08:00-22:00'}}",,02620,176,,https://www.lidl.fi/s/fi-FI/myymaelaet/espoo/rastaspuistontie-1/
Sammon Valtatie 16,Lidl,Tampere,Finland,"{'brand': 'Lidl', 'fascia': 'Lidl', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",61.4918,23.8448,Lidl Tampere - Janka,"{'opening_hours': {'Tue': '08:00-22:00', 'Wed': '08:00-22:00', 'Thu': '09:00-22:00', 'Fri': '08:00-22:00', 'Sat': '08:00-22:00'}}",,33560,177,,https://www.lidl.fi/s/fi-FI/myymaelaet/tampere/sammon-valtatie-16/
Malmin Kauppatie 18,Lidl,Helsinki,Finland,"{'brand': 'Lidl', 'fascia': 'Lidl', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",60.25198,25.01145,Lidl Helsinki - Malmintori,"{'opening_hours': {'Tue': '08:00-21:00', 'Wed': '08:00-21:00', 'Thu': '10:00-21:00', 'Fri': '08:00-21:00', 'Sat': '08:00-21:00'}}",,00700,178,,https://www.lidl.fi/s/fi-FI/myymaelaet/helsinki/malmin-kauppatie-18/
Karttatie 2,Lidl,Oulu,Finland,"{'brand': 'Lidl', 'fascia': 'Lidl', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",65.0254,25.54779,Lidl Oulu - Haapalehto,"{'opening_hours': {'Tue': '08:00-22:00', 'Wed': '08:00-22:00', 'Thu': '09:00-22:00', 'Fri': '08:00-22:00', 'Sat': '08:00-22:00'}}",,90650,179,,https://www.lidl.fi/s/fi-FI/myymaelaet/oulu/karttatie-2/
Sotkamontie 7,Lidl,Kajaani,Finland,"{'brand': 'Lidl', 'fascia': 'Lidl', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",64.21753,27.72994,Lidl Kajaani,"{'opening_hours': {'Tue': '08:00-21:00', 'Wed': '08:00-21:00', 'Thu': '09:00-21:00', 'Fri': '08:00-21:00', 'Sat': '08:00-21:00'}}",,87100,182,,https://www.lidl.fi/s/fi-FI/myymaelaet/kajaani/sotkamontie-7/
Reunakatu 1,Lidl,Lohja,Finland,"{'brand': 'Lidl', 'fascia': 'Lidl', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",60.22587,24.02853,Lidl Lohja - Tynninharju,"{'opening_hours': {'Tue': '08:00-21:00', 'Wed': '08:00-21:00', 'Thu': '09:00-21:00', 'Fri': '08:00-21:00', 'Sat': '08:00-21:00'}}",,08200,183,,https://www.lidl.fi/s/fi-FI/myymaelaet/lohja/reunakatu-1/
Kalevantie 19,Lidl,Turku,Finland,"{'brand': 'Lidl', 'fascia': 'Lidl', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",60.44919,22.3095,Lidl Turku - Itäharju,"{'opening_hours': {'Tue': '08:00-21:00', 'Wed': '08:00-21:00', 'Thu': '09:00-21:00', 'Fri': '08:00-21:00', 'Sat': '08:00-21:00'}}",,20520,184,,https://www.lidl.fi/s/fi-FI/myymaelaet/turku/kalevantie-19/
Yrittäjäntie 4,Lidl,Karkkila,Finland,"{'brand': 'Lidl', 'fascia': 'Lidl', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",60.533,24.23419,Lidl Karkkila,"{'opening_hours': {'Tue': '08:00-21:00', 'Wed': '08:00-20:00', 'Thu': '09:00-20:00', 'Fri': '08:00-21:00', 'Sat': '08:00-21:00'}}",,03600,185,,https://www.lidl.fi/s/fi-FI/myymaelaet/karkkila/yrittäjäntie-4/
Säätökuja 2,Lidl,Vantaa,Finland,"{'brand': 'Lidl', 'fascia': 'Lidl', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",60.27424,24.96936,Lidl Vantaa - Tammisto,"{'opening_hours': {'Tue': '08:00-22:00', 'Wed': '08:00-21:00', 'Thu': '09:00-21:00', 'Fri': '08:00-22:00', 'Sat': '08:00-22:00'}}",,01520,186,,https://www.lidl.fi/s/fi-FI/myymaelaet/vantaa/säätökuja-2/
Tuirantie 14,Lidl,Oulu,Finland,"{'brand': 'Lidl', 'fascia': 'Lidl', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",65.02694,25.46831,Lidl Oulu - Tuira,"{'opening_hours': {'Tue': '08:00-22:00', 'Wed': '08:00-22:00', 'Thu': '09:00-22:00', 'Fri': '08:00-22:00', 'Sat': '08:00-22:00'}}",,90500,187,,https://www.lidl.fi/s/fi-FI/myymaelaet/oulu/tuirantie-14/
Ratakatu 50,Lidl,Raseborg,Finland,"{'brand': 'Lidl', 'fascia': 'Lidl', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",60.07078,23.66432,Lidl Raasepori - Karjaa,"{'opening_hours': {'Tue': '08:00-21:00', 'Wed': '08:00-20:00', 'Thu': '09:00-19:00', 'Fri': '08:00-21:00', 'Sat': '08:00-21:00'}}",,10300,188,,https://www.lidl.fi/s/fi-FI/myymaelaet/raseborg/ratakatu-50/
