addr_full,brand,city,country,extras,lat,lon,name,opening_hours,phone,postcode,ref,state,website
1 Km P.E.O. Kiatou-Korinthou,Lidl Hellas,Sikyona,Greece,"{'brand': 'Lidl Hellas', 'fascia': 'Lidl Hellas', 'category': 'Retail', 'edit_date': '20250518', 'lat_lon_source': 'Third Party'}",38.00303,22.76327,Lidl Kiato,"{'opening_hours': {'Mon': '07:45-21:00', 'Tue': '07:45-21:00', 'Wed': '07:45-21:00', 'Thu': '07:45-21:00', 'Fri': '07:45-21:00', 'Sat': '07:45-21:00'}}",,202 00,822,,https://www.lidl-hellas.gr/s/el-GR/anazitisi-katastimaton/Sikyona/1-Km-PEO-Kiatou-Korinthou/
3 Km E.O. Igoumenitsas-Ioanninon,Lidl Hellas,Igoumenitsa,Greece,"{'brand': 'Lidl Hellas', 'fascia': 'Lidl Hellas', 'category': 'Retail', 'edit_date': '20250518', 'lat_lon_source': 'Third Party'}",39.53382,20.26978,Lidl Igoumenitsa,"{'opening_hours': {'Mon': '07:45-21:00', 'Tue': '07:45-21:00', 'Wed': '07:45-21:00', 'Thu': '07:45-21:00', 'Fri': '07:45-21:00', 'Sat': '07:45-21:00'}}",,461 00,823,,https://www.lidl-hellas.gr/s/el-GR/anazitisi-katastimaton/Igoumenitsa/3-Km-EO-Igoumenitsas-Ioanninon/
2 Km Ep.Od. Lefkadas-Nidriou,Lidl Hellas,Lefkada,Greece,"{'brand': 'Lidl Hellas', 'fascia': 'Lidl Hellas', 'category': 'Retail', 'edit_date': '20250518', 'lat_lon_source': 'Third Party'}",38.81602,20.71113,Lidl Lefkada,"{'opening_hours': {'Mon': '07:45-21:00', 'Tue': '07:45-21:00', 'Wed': '07:45-21:00', 'Thu': '07:45-21:00', 'Fri': '07:45-21:00', 'Sat': '07:45-21:00'}}",,311 00,824,,https://www.lidl-hellas.gr/s/el-GR/anazitisi-katastimaton/Lefkada/2-Km-EpOd-Lefkadas-Nidriou/
3 Km 35 E.O. Zakynthou-Keriou,Lidl Hellas,Zakynthos,Greece,"{'brand': 'Lidl Hellas', 'fascia': 'Lidl Hellas', 'category': 'Retail', 'edit_date': '20250518', 'lat_lon_source': 'Third Party'}",37.76151,20.87557,Lidl Zakynthos,"{'opening_hours': {'Mon': '07:45-21:00', 'Tue': '07:45-21:00', 'Wed': '07:45-21:00', 'Thu': '07:45-21:00', 'Fri': '07:45-21:00', 'Sat': '07:45-21:00'}}",,291 00,825,,https://www.lidl-hellas.gr/s/el-GR/anazitisi-katastimaton/Zakynthos/3-Km-35-EO-Zakynthou-Keriou/
Argous - Inachou,Lidl Hellas,Argos,Greece,"{'brand': 'Lidl Hellas', 'fascia': 'Lidl Hellas', 'category': 'Retail', 'edit_date': '20250518', 'lat_lon_source': 'Third Party'}",37.64826,22.73006,Lidl Argos,"{'opening_hours': {'Mon': '07:45-21:00', 'Tue': '07:45-21:00', 'Wed': '07:45-21:00', 'Thu': '07:45-21:00', 'Fri': '07:45-21:00', 'Sat': '07:45-21:00'}}",,212 00,826,,https://www.lidl-hellas.gr/s/el-GR/anazitisi-katastimaton/Argos/Argous---Inachou/
1 Km Kranidiou-Nafpliou,Lidl Hellas,Kranidi,Greece,"{'brand': 'Lidl Hellas', 'fascia': 'Lidl Hellas', 'category': 'Retail', 'edit_date': '20250518', 'lat_lon_source': 'Third Party'}",37.39006,23.15785,Lidl Kranidi,"{'opening_hours': {'Mon': '07:45-21:00', 'Tue': '07:45-21:00', 'Wed': '07:45-21:00', 'Thu': '07:45-21:00', 'Fri': '07:45-21:00', 'Sat': '07:45-21:00'}}",,213 00,827,,https://www.lidl-hellas.gr/s/el-GR/anazitisi-katastimaton/Kranidi/1-Km-Kranidiou-Nafpliou/
Charilaou Trikoupi 63,Lidl Hellas,Karpenisi,Greece,"{'brand': 'Lidl Hellas', 'fascia': 'Lidl Hellas', 'category': 'Retail', 'edit_date': '20250518', 'lat_lon_source': 'Third Party'}",38.91131,21.79932,Lidl Karpenisi,"{'opening_hours': {'Mon': '07:45-21:00', 'Tue': '07:45-21:00', 'Wed': '07:45-21:00', 'Thu': '07:45-21:00', 'Fri': '07:45-21:00', 'Sat': '07:45-21:00'}}",,361 00,828,,https://www.lidl-hellas.gr/s/el-GR/anazitisi-katastimaton/Karpenisi/Charilaou-Trikoupi-63/
1 Km E.O. Skalas-Vlachioti,Lidl Hellas,Skala,Greece,"{'brand': 'Lidl Hellas', 'fascia': 'Lidl Hellas', 'category': 'Retail', 'edit_date': '20250518', 'lat_lon_source': 'Third Party'}",36.85458,22.68261,Lidl Skala Lakonias,"{'opening_hours': {'Mon': '07:45-21:00', 'Tue': '07:45-21:00', 'Wed': '07:45-21:00', 'Thu': '07:45-21:00', 'Fri': '07:45-21:00', 'Sat': '07:45-21:00'}}",,230 51,829,,https://www.lidl-hellas.gr/s/el-GR/anazitisi-katastimaton/Skala/1-Km-EO-Skalas-Vlachioti/
Megalis Choras,Lidl Hellas,Agrinio,Greece,"{'brand': 'Lidl Hellas', 'fascia': 'Lidl Hellas', 'category': 'Retail', 'edit_date': '20250518', 'lat_lon_source': 'Third Party'}",38.62827,21.39626,Lidl Agrinio/Agios Konstantinos,"{'opening_hours': {'Mon': '07:45-21:00', 'Tue': '07:45-21:00', 'Wed': '07:45-21:00', 'Thu': '07:45-21:00', 'Fri': '07:45-21:00', 'Sat': '07:45-21:00'}}",,301 00,830,,https://www.lidl-hellas.gr/s/el-GR/anazitisi-katastimaton/Agrinio/Megalis-Choras/
Lakonikis,Lidl Hellas,Kalamata,Greece,"{'brand': 'Lidl Hellas', 'fascia': 'Lidl Hellas', 'category': 'Retail', 'edit_date': '20250518', 'lat_lon_source': 'Third Party'}",37.02553,22.14572,Lidl Kalamata/Lakonikis,"{'opening_hours': {'Mon': '07:45-21:00', 'Tue': '07:45-21:00', 'Wed': '07:45-21:00', 'Thu': '07:45-21:00', 'Fri': '07:45-21:00', 'Sat': '07:45-21:00'}}",,241 00,831,,https://www.lidl-hellas.gr/s/el-GR/anazitisi-katastimaton/Kalamata/Lakonikis/
