addr_full,brand,city,country,extras,lat,lon,name,opening_hours,phone,postcode,ref,state,website
205 avenue Michel Grandou,Brico Depot,TRELISSAC - PERIGUEUX,France,"{'brand': 'Brico Depot', 'fascia': '', 'category': '', 'edit_date': <method 'date' of 'datetime.datetime' objects>, 'lat_lon_source': 'website'}",45.1890869140625,0.756206512451171,PERIGUEUX - TRELISSAC,"{'Lundi': ' 7h - 19h30', 'Mardi': ' 7h - 19h30', 'Mercredi': ' 7h - 19h30', 'Jeudi': ' 7h - 19h30', 'Vendredi': ' 7h - 19h30', 'Samedi': ' 7h - 19h30', 'Dimanche': ' 9h - 17h'}",05 53 05 62 50,24750,1757,,https://www.bricodepot.fr/catalogue/depot/perigueux-trelissac/1757/
Avenue de Lourdes - RD 921A,Brico Depot,ODOS,France,"{'brand': 'Brico Depot', 'fascia': '', 'category': '', 'edit_date': <method 'date' of 'datetime.datetime' objects>, 'lat_lon_source': 'website'}",43.211181640625,0.0489199161529541,ODOS,"{'Lundi': ' 7h - 19h30', 'Mardi': ' 7h - 19h30', 'Mercredi': ' 7h - 19h30', 'Jeudi': ' 7h - 19h30', 'Vendredi': ' 7h - 19h30', 'Samedi': ' 7h - 19h30', 'Dimanche': ' 9h - 17h'}",05 62 56 32 00,65310,1733,,https://www.bricodepot.fr/catalogue/depot/odos/1733/
RN 113,Brico Depot,NIMES \/ AIGUES-VIVES,France,"{'brand': 'Brico Depot', 'fascia': '', 'category': '', 'edit_date': <method 'date' of 'datetime.datetime' objects>, 'lat_lon_source': 'website'}",43.7073974609375,4.19828796386718,NIMES,"{'Lundi': ' 7h - 19h30', 'Mardi': ' 7h - 19h30', 'Mercredi': ' 7h - 19h30', 'Jeudi': ' 7h - 19h30', 'Vendredi': ' 7h - 19h30', 'Samedi': ' 7h - 19h30', 'Dimanche': ' 9h - 18h'}",04 66 93 20 60,30670,1767,,https://www.bricodepot.fr/catalogue/depot/nimes/1767/
ZAC Forum Lingostière - 15 Chemin Auda,Brico Depot,NICE - LINGOSTI\u00C8RE cedex 3,France,"{'brand': 'Brico Depot', 'fascia': '', 'category': '', 'edit_date': <method 'date' of 'datetime.datetime' objects>, 'lat_lon_source': 'website'}",43.72563809984652,7.190868258476257,NICE - LINGOSTI\u00C8RE,"{'Lundi': ' 7h - 20h', 'Mardi': ' 7h - 20h', 'Mercredi': ' 7h - 20h', 'Jeudi': ' 7h - 20h', 'Vendredi': ' 7h - 20h', 'Samedi': ' 7h - 20h', 'Dimanche': ' 9h - 18h'}",04 92 03 07 80,06200,1944,,https://www.bricodepot.fr/catalogue/depot/nice-lingostiere/1944/
Accès par parking de l'Hôtel de Ville - 61 avenue Joliot Curie,Brico Depot,NANTERRE,France,"{'brand': 'Brico Depot', 'fascia': '', 'category': '', 'edit_date': <method 'date' of 'datetime.datetime' objects>, 'lat_lon_source': 'website'}",48.8913600000001,2.2076299999999947,NANTERRE,"{'Lundi': ' 7h - 19h30', 'Mardi': ' 7h - 19h30', 'Mercredi': ' 7h - 19h30', 'Jeudi': ' 7h - 19h30', 'Vendredi': ' 7h - 19h30', 'Samedi': ' 7h - 19h30', 'Dimanche': ' 10h - 18h'}",01 41 38 81 81,92000,1938,,https://www.bricodepot.fr/catalogue/depot/nanterre/1938/
4 Rue Robert Schuman,Brico Depot,MORSCHWILLER LE BAS,France,"{'brand': 'Brico Depot', 'fascia': '', 'category': '', 'edit_date': <method 'date' of 'datetime.datetime' objects>, 'lat_lon_source': 'website'}",47.7376708984375,7.28486633300781,MULHOUSE,"{'Lundi': ' 7h - 19h30', 'Mardi': ' 7h - 19h30', 'Mercredi': ' 7h - 19h30', 'Jeudi': ' 7h - 19h30', 'Vendredi': ' 7h - 19h30', 'Samedi': ' 7h - 19h30', 'Dimanche': ' Fermé'}",03 89 59 41 66,68790,1765,,https://www.bricodepot.fr/catalogue/depot/mulhouse/1765/
ZI de Kervanon,Brico Depot,PLOUIGNEAU - MORLAIX,France,"{'brand': 'Brico Depot', 'fascia': '', 'category': '', 'edit_date': <method 'date' of 'datetime.datetime' objects>, 'lat_lon_source': 'website'}",48.5748291015625,,MORLAIX,"{'Lundi': ' 7h - 19h30', 'Mardi': ' 7h - 19h30', 'Mercredi': ' 7h - 19h30', 'Jeudi': ' 7h - 19h30', 'Vendredi': ' 7h - 19h30', 'Samedi': ' 7h - 19h30', 'Dimanche': ' 8h - 13h'}",02 98 79 87 20,29610,1760,,https://www.bricodepot.fr/catalogue/depot/morlaix/1760/
Chemin du Grand Rondelet,Brico Depot,MONTPELLIER - LATTES,France,"{'brand': 'Brico Depot', 'fascia': '', 'category': '', 'edit_date': <method 'date' of 'datetime.datetime' objects>, 'lat_lon_source': 'website'}",43.5797119140625,3.87611389160156,MONTPELLIER - LATTES,"{'Lundi': ' 7h - 19h30', 'Mardi': ' 7h - 19h30', 'Mercredi': ' 7h - 19h30', 'Jeudi': ' 7h - 19h30', 'Vendredi': ' 7h - 19h30', 'Samedi': ' 7h - 19h30', 'Dimanche': ' 9h - 18h'}",04 67 85 67 00,34970,1785,,https://www.bricodepot.fr/catalogue/depot/montpellier-lattes/1785/
ZA de Châteaugay,Brico Depot,DOMERAT - MONTLUCON,France,"{'brand': 'Brico Depot', 'fascia': '', 'category': '', 'edit_date': <method 'date' of 'datetime.datetime' objects>, 'lat_lon_source': 'website'}",46.369384765625,2.56929779052734,MONTLUCON,"{'Lundi': ' 7h - 19h30', 'Mardi': ' 7h - 19h30', 'Mercredi': ' 7h - 19h30', 'Jeudi': ' 7h - 19h30', 'Vendredi': ' 7h - 19h30', 'Samedi': ' 7h - 19h30', 'Dimanche': ' 8h - 13h'}",04 70 08 48 20,03410,1753,,https://www.bricodepot.fr/catalogue/depot/montlucon/1753/
ZA du Pave - RN 7 - Lieu-dit Saulce sur Rhône,Brico Depot,LES REYS DE SAULCE - MONTELIMAR,France,"{'brand': 'Brico Depot', 'fascia': '', 'category': '', 'edit_date': <method 'date' of 'datetime.datetime' objects>, 'lat_lon_source': 'website'}",44.6806640625,4.79435729980468,MONTELIMAR,"{'Lundi': ' 7h - 19h30', 'Mardi': ' 7h - 19h30', 'Mercredi': ' 7h - 19h30', 'Jeudi': ' 7h - 19h30', 'Vendredi': ' 7h - 19h30', 'Samedi': ' 7h - 19h30', 'Dimanche': ' 8h - 13h'}",04 75 63 01 68,26270,1727,,https://www.bricodepot.fr/catalogue/depot/montelimar/1727/
