addr_full,brand,city,country,extras,lat,lon,name,opening_hours,phone,postcode,ref,state,website
서울 강남구 도산대로11길 44,On The Spot,,South Korea,"{'brand': 'On The Spot', 'fascia': 'On The Spot', 'category': 'Retail', 'edit_date': '2025-04-30', 'lat_lon_source': 'website'}",127.022431,37.5203396,,"{'opening_hours': {'Mon': '11:30:00-21:30:00', 'Tue': '11:30:00-21:30:00', 'Wed': '11:30:00-21:30:00', 'Thu': '11:30:00-21:30:00', 'Fri': '11:30:00-21:30:00', 'Sat': '11:30:00-21:30:00', 'Sun': '11:30:00-21:30:00'}}",,06034  ,0416,,https://www.onthespot.co.kr/board/store
서울 용산구 이태원로 238-1,On The Spot,,South Korea,"{'brand': 'On The Spot', 'fascia': 'On The Spot', 'category': 'Retail', 'edit_date': '2025-04-30', 'lat_lon_source': 'website'}",127.0000273,37.5360165,,"{'opening_hours': {'Mon': '11:00:00-21:00:00', 'Tue': '11:00:00-21:00:00', 'Wed': '11:00:00-21:00:00', 'Thu': '11:00:00-21:00:00', 'Fri': '11:00:00-21:00:00', 'Sat': '11:00:00-21:00:00', 'Sun': '11:00:00-21:00:00'}}",,04400  ,0415,,https://www.onthespot.co.kr/board/store
부산 중구 광복로 63-3,On The Spot,,South Korea,"{'brand': 'On The Spot', 'fascia': 'On The Spot', 'category': 'Retail', 'edit_date': '2025-04-30', 'lat_lon_source': 'website'}",129.0324975,35.098694,,"{'opening_hours': {'Mon': '11:30:00-21:30:00', 'Tue': '11:30:00-21:30:00', 'Wed': '11:30:00-21:30:00', 'Thu': '11:30:00-21:30:00', 'Fri': '11:30:00-21:30:00', 'Sat': '11:30:00-21:30:00', 'Sun': '11:30:00-21:30:00'}}",,48952  ,0414,,https://www.onthespot.co.kr/board/store
서울 중구 명동8길 37-4,On The Spot,,South Korea,"{'brand': 'On The Spot', 'fascia': 'On The Spot', 'category': 'Retail', 'edit_date': '2025-04-30', 'lat_lon_source': 'website'}",126.9851833,37.5619168,,"{'opening_hours': {'Mon': '11:00:00-21:00:00', 'Tue': '11:00:00-21:00:00', 'Wed': '11:00:00-21:00:00', 'Thu': '11:00:00-21:00:00', 'Fri': '11:00:00-21:00:00', 'Sat': '11:00:00-21:00:00', 'Sun': '11:00:00-21:00:00'}}",,04536  ,0413,,https://www.onthespot.co.kr/board/store
