addr_full,brand,city,country,extras,lat,lon,name,opening_hours,phone,postcode,ref,state,website
"Myyntimiehenkatu 2, 15700 Lahti",Gigantti,Lahti,Finland,"{'brand': 'Gigantti', 'fascia': 'Gigantti', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",60.935285,25.631023,Gigantti Lahti,"{'opening_hours': {'Mon': '11:00-17:00', 'Tue': '10:00-20:00', 'Wed': '10:00-20:00', 'Thu': '10:00-20:00', 'Fri': '10:00-20:00', 'Sat': '10:00-20:00', 'Sun': '10:00-18:00'}}",,15700,4060,,https://www.gigantti.fi//store/gigantti-lahti
"Myllärinkatu 12, 53550 Lappeenranta",Gigantti,Lappeenranta,Finland,"{'brand': 'Gigantti', 'fascia': 'Gigantti', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",61.04353,28.21205,Gigantti Lappeenranta,"{'opening_hours': {'Mon': '11:00-17:00', 'Tue': '10:00-20:00', 'Wed': '10:00-20:00', 'Thu': '10:00-20:00', 'Fri': '10:00-20:00', 'Sat': '10:00-20:00', 'Sun': '10:00-17:00'}}",,53550,4070,,https://www.gigantti.fi//store/gigantti-lappeenranta
"Voimatie 8, 80100 Joensuu",Gigantti,Joensuu,Finland,"{'brand': 'Gigantti', 'fascia': 'Gigantti', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",62.61771,29.78152,Gigantti Joensuu,"{'opening_hours': {'Mon': '11:00-17:00', 'Tue': '10:00-19:00', 'Wed': '10:00-19:00', 'Thu': '10:00-19:00', 'Fri': '10:00-19:00', 'Sat': '10:00-19:00', 'Sun': '10:00-17:00'}}",,80100,4075,,https://www.gigantti.fi//store/gigantti-joensuu
"Kivihaantie 5, 65300 Vaasa",Gigantti,Vaasa,Finland,"{'brand': 'Gigantti', 'fascia': 'Gigantti', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",63.11086239,21.6537088,Gigantti Vaasa,"{'opening_hours': {'Mon': '11:00-17:00', 'Tue': '9:00-21:00', 'Wed': '9:00-21:00', 'Thu': '9:00-21:00', 'Fri': '9:00-21:00', 'Sat': '9:00-21:00', 'Sun': '10:00-18:00'}}",,65300,4085,,https://www.gigantti.fi//store/gigantti-vaasa
"Mannerheimintie 20, 00100 Helsinki",Gigantti,Helsinki,Finland,"{'brand': 'Gigantti', 'fascia': 'Gigantti', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",60.1692,24.93822,Gigantti Forum,"{'opening_hours': {'Mon': '12:00-18:00', 'Tue': '10:00-20:00', 'Wed': '10:00-20:00', 'Thu': '10:00-20:00', 'Fri': '10:00-20:00', 'Sat': '10:00-20:00', 'Sun': '10:00-19:00'}}",,00100,4088,,https://www.gigantti.fi//store/gigantti-forum
"Espoontie 25, 02740 Espoo",Gigantti,Espoo,Finland,"{'brand': 'Gigantti', 'fascia': 'Gigantti', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",60.21960765,24.66483475,Gigantti Espoo Lommila,"{'opening_hours': {'Mon': '11:00-18:00', 'Tue': '10:00-20:00', 'Wed': '10:00-20:00', 'Thu': '10:00-20:00', 'Fri': '10:00-20:00', 'Sat': '10:00-20:00', 'Sun': '10:00-19:00'}}",,02740,4090,,https://www.gigantti.fi//store/gigantti-espoo-lommila
"Diggarinkatu 12, 04420 Järvenpää",Gigantti,Järvenpää,Finland,"{'brand': 'Gigantti', 'fascia': 'Gigantti', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",60.45584,25.11401,Gigantti Järvenpää,"{'opening_hours': {'Mon': '11:00-17:00', 'Tue': '9:00-20:00', 'Wed': '9:00-20:00', 'Thu': '9:00-20:00', 'Fri': '9:00-20:00', 'Sat': '9:00-20:00', 'Sun': '10:00-18:00'}}",,04420,4226,,https://www.gigantti.fi//store/gigantti-jarvenpaa
"Kantelettarentie 1, 00420 Helsinki",Gigantti,Helsinki,Finland,"{'brand': 'Gigantti', 'fascia': 'Gigantti', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",60.23674895,24.89256477,Gigantti Kaari,"{'opening_hours': {'Mon': '12:00-18:00', 'Tue': '10:00-20:00', 'Wed': '10:00-20:00', 'Thu': '10:00-20:00', 'Fri': '10:00-20:00', 'Sat': '10:00-20:00', 'Sun': '10:00-19:00'}}",,00420,4001,,https://www.gigantti.fi//store/gigantti-kaari
"Hermannin rantatie 5, 00580 Helsinki",Gigantti,Helsinki,Finland,"{'brand': 'Gigantti', 'fascia': 'Gigantti', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",60.18711,24.97767,Gigantti Redi,"{'opening_hours': {'Mon': '12:00-18:00', 'Tue': '10:00-20:00', 'Wed': '10:00-20:00', 'Thu': '10:00-20:00', 'Fri': '10:00-20:00', 'Sat': '10:00-20:00', 'Sun': '10:00-18:00'}}",,00580,4004,,https://www.gigantti.fi//store/gigantti-redi
"Viirintie 11, 01800 Klaukkala",Gigantti,Klaukkala,Finland,"{'brand': 'Gigantti', 'fascia': 'Gigantti', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",60.37761,24.76073,Gigantti Klaukkala,"{'opening_hours': {'Mon': '11:00-16:00', 'Tue': '10:00-19:00', 'Wed': '10:00-19:00', 'Thu': '10:00-19:00', 'Fri': '10:00-19:00', 'Sat': '10:00-19:00', 'Sun': '10:00-16:00'}}",,01800,4228,,https://www.gigantti.fi//store/gigantti-klaukkala
"Jumalniementie 4, 48600 Kotka",Gigantti,Kotka,Finland,"{'brand': 'Gigantti', 'fascia': 'Gigantti', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",60.50523,26.909992,Gigantti Kotka,"{'opening_hours': {'Mon': '11:00-16:00', 'Tue': '10:00-19:00', 'Wed': '10:00-19:00', 'Thu': '10:00-19:00', 'Fri': '10:00-19:00', 'Sat': '10:00-19:00', 'Sun': '10:00-17:00'}}",,48600,4229,,https://www.gigantti.fi//store/gigantti-kotka
"Savarinkatu 4, 84100 Ylivieska",Gigantti,Ylivieska,Finland,"{'brand': 'Gigantti', 'fascia': 'Gigantti', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",64.0631,24.55514,Gigantti Ylivieska,"{'opening_hours': {'Mon': None, 'Tue': '10:00-18:00', 'Wed': '10:00-18:00', 'Thu': '10:00-18:00', 'Fri': '10:00-18:00', 'Sat': '10:00-18:00', 'Sun': '10:00-16:00'}}",,84100,4230,,https://www.gigantti.fi//store/gigantti-ylivieska
"Kehräämöntie 22, 87400 Kajaani",Gigantti,Kajaani,Finland,"{'brand': 'Gigantti', 'fascia': 'Gigantti', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",64.21045529,27.77229166,Gigantti Kajaani,"{'opening_hours': {'Mon': None, 'Tue': '10:00-18:00', 'Wed': '10:00-18:00', 'Thu': '10:00-18:00', 'Fri': '10:00-18:00', 'Sat': '10:00-18:00', 'Sun': '10:00-16:00'}}",,87400,4231,,https://www.gigantti.fi//store/gigantti-kajaani
