addr_full,city,country,brand,extras,lat,lon,opening_hours,phone,ref,postcode,name,state,website
"Calle Real, # 72-A, Col. Quezaltepec, Frente a Residencial Santa Rosa",San Salvador,El Salvador,BAC Credomatic,"{'brand': 'BAC Credomatic', 'fascia': 'RAPIBAC', 'category': 'Other', 'edit_date': '20250427', 'lat_lon_source': 'Third Party'}",13.680431,-89.211395,"{'opening_hours': {'Sun': '08:00-17:00', 'Mon': '08:00-17:00', 'Tue': '08:00-17:00', 'Wed': '08:00-17:00', 'Thu': '08:00-17:00', 'Fri': '08:00-17:00', 'Sat': '08:00-17:00'}}",,80411,,F. Económicas Col Quezaltepec,,https://www.baccredomatic.com/es-sv/ubicaciones
"Calle Principal, Barrio El Centro #5 ",San Salvador,El Salvador,BAC Credomatic,"{'brand': 'BAC Credomatic', 'fascia': 'RAPIBAC', 'category': 'Other', 'edit_date': '20250427', 'lat_lon_source': 'Third Party'}",13.569979,-89.210353,"{'opening_hours': {'Sun': '08:00-17:00', 'Mon': '08:00-17:00', 'Tue': '08:00-17:00', 'Wed': '08:00-17:00', 'Thu': '08:00-17:00', 'Fri': '08:00-17:00', 'Sat': '08:00-17:00'}}",,80416,,Supertienda Julita,,https://www.baccredomatic.com/es-sv/ubicaciones
"Barrio El Calvario Calle Gerardo Barrios, esquina opuesta al Parque Central Nueva Guadalupe",San Salvador,El Salvador,BAC Credomatic,"{'brand': 'BAC Credomatic', 'fascia': 'RAPIBAC', 'category': 'Other', 'edit_date': '20250427', 'lat_lon_source': 'Third Party'}",13.531964,-89.210165,"{'opening_hours': {'Sun': '08:00-17:00', 'Mon': '08:00-17:00', 'Tue': '08:00-17:00', 'Wed': '08:00-17:00', 'Thu': '08:00-17:00', 'Fri': '08:00-17:00', 'Sat': '08:00-17:00'}}",,80421,,Super Santa Rosa Nueva Guadalupe,,https://www.baccredomatic.com/es-sv/ubicaciones
"Carretera  ca-8 Urbanización Las Victorias 2ª Etapa, Lote1 18 y 24 Avenida Sur, Sonsonate.",San Salvador,El Salvador,BAC Credomatic,"{'brand': 'BAC Credomatic', 'fascia': 'RAPIBAC', 'category': 'Other', 'edit_date': '20250427', 'lat_lon_source': 'Third Party'}",13.709818,-89.21016,"{'opening_hours': {'Sun': '08:00-17:00', 'Mon': '08:00-17:00', 'Tue': '08:00-17:00', 'Wed': '08:00-17:00', 'Thu': '08:00-17:00', 'Fri': '08:00-17:00', 'Sat': '08:00-17:00'}}",,80426,,Parts Plus Sonsonate,,https://www.baccredomatic.com/es-sv/ubicaciones
"Urb. Santa Elena, Bv, Orden de Malta  Edificio D'cora, Antiguo Cuscatlán      ",San Salvador,El Salvador,BAC Credomatic,"{'brand': 'BAC Credomatic', 'fascia': 'RAPIBAC', 'category': 'Other', 'edit_date': '20250427', 'lat_lon_source': 'Third Party'}",13.66398137,-89.209511,"{'opening_hours': {'Sun': '08:00-17:00', 'Mon': '08:00-17:00', 'Tue': '08:00-17:00', 'Wed': '08:00-17:00', 'Thu': '08:00-17:00', 'Fri': '08:00-17:00', 'Sat': '08:00-17:00'}}",,80431,,Punto de Servicio Santa Elena,,https://www.baccredomatic.com/es-sv/ubicaciones
"Calle Principal Poniente, Casa#12-3. por el Parque Central de Antiguo Cuscatlán.",San Salvador,El Salvador,BAC Credomatic,"{'brand': 'BAC Credomatic', 'fascia': 'RAPIBAC', 'category': 'Other', 'edit_date': '20250427', 'lat_lon_source': 'Third Party'}",13.673508,-89.205198,"{'opening_hours': {'Sun': '08:00-17:00', 'Mon': '08:00-17:00', 'Tue': '08:00-17:00', 'Wed': '08:00-17:00', 'Thu': '08:00-17:00', 'Fri': '08:00-17:00', 'Sat': '08:00-17:00'}}",,80436,,Tienda Shekina,,https://www.baccredomatic.com/es-sv/ubicaciones
"Carretera a Perquin, Desvio la Joya, caserío San Luis, Meanguera",San Salvador,El Salvador,BAC Credomatic,"{'brand': 'BAC Credomatic', 'fascia': 'RAPIBAC', 'category': 'Other', 'edit_date': '20250427', 'lat_lon_source': 'Third Party'}",13.80682,-89.20405246,"{'opening_hours': {'Sun': '08:00-17:00', 'Mon': '08:00-17:00', 'Tue': '08:00-17:00', 'Wed': '08:00-17:00', 'Thu': '08:00-17:00', 'Fri': '08:00-17:00', 'Sat': '08:00-17:00'}}",,80441,,Ferreteria Los Hebreos Meanguera,,https://www.baccredomatic.com/es-sv/ubicaciones
"Boulevard del Hipódromo y Avenida La Revolución, frente a Redondel Italia, Colonia San Benito, Local 1-A",San Salvador,El Salvador,BAC Credomatic,"{'brand': 'BAC Credomatic', 'fascia': 'RAPIBAC', 'category': 'Other', 'edit_date': '20250427', 'lat_lon_source': 'Third Party'}",13.689749,-89.202715,"{'opening_hours': {'Sun': '08:00-17:00', 'Mon': '08:00-17:00', 'Tue': '08:00-17:00', 'Wed': '08:00-17:00', 'Thu': '08:00-17:00', 'Fri': '08:00-17:00', 'Sat': '08:00-17:00'}}",,80446,,F. Económicas Zona Rosa,,https://www.baccredomatic.com/es-sv/ubicaciones
"Boulevard de Los Próceres Edificio No. 288, Nivel 1 y 2, San Salvador              ",San Salvador,El Salvador,BAC Credomatic,"{'brand': 'BAC Credomatic', 'fascia': 'RAPIBAC', 'category': 'Other', 'edit_date': '20250427', 'lat_lon_source': 'Third Party'}",13.6828919,-89.202456,"{'opening_hours': {'Sun': '08:00-17:00', 'Mon': '08:00-17:00', 'Tue': '08:00-17:00', 'Wed': '08:00-17:00', 'Thu': '08:00-17:00', 'Fri': '08:00-17:00', 'Sat': '08:00-17:00'}}",,80451,,Punto de Servicio Proceres,,https://www.baccredomatic.com/es-sv/ubicaciones
"Boulevard Santa Elena, Calle Oromontique y Calle Alegría Pte. Centro Comercial Plaza Madero, Locales 17 y 18",San Salvador,El Salvador,BAC Credomatic,"{'brand': 'BAC Credomatic', 'fascia': 'RAPIBAC', 'category': 'Other', 'edit_date': '20250427', 'lat_lon_source': 'Third Party'}",13.67048,-89.201883,"{'opening_hours': {'Sun': '08:00-17:00', 'Mon': '08:00-17:00', 'Tue': '08:00-17:00', 'Wed': '08:00-17:00', 'Thu': '08:00-17:00', 'Fri': '08:00-17:00', 'Sat': '08:00-17:00'}}",,80456,,F. Económicas Plaza Madero,,https://www.baccredomatic.com/es-sv/ubicaciones
"Centro Comercial Metrocentro, local 89, 4ª Etapa, pasillo hacia el cine",San Salvador,El Salvador,BAC Credomatic,"{'brand': 'BAC Credomatic', 'fascia': 'RAPIBAC', 'category': 'Other', 'edit_date': '20250427', 'lat_lon_source': 'Third Party'}",13.705818,-89.197856,"{'opening_hours': {'Sun': '08:00-17:00', 'Mon': '08:00-17:00', 'Tue': '08:00-17:00', 'Wed': '08:00-17:00', 'Thu': '08:00-17:00', 'Fri': '08:00-17:00', 'Sat': '08:00-17:00'}}",,80461,,F. Económicas Metro 1,,https://www.baccredomatic.com/es-sv/ubicaciones
"Km 4 1/2  Boulevard del Ejército Nacional, Centro Comercial Plaza Mundo, Nueva Expansión IV Etapa, 2do. Nivel, locales 52, 53 y 54             ",San Salvador,El Salvador,BAC Credomatic,"{'brand': 'BAC Credomatic', 'fascia': 'RAPIBAC', 'category': 'Other', 'edit_date': '20250427', 'lat_lon_source': 'Third Party'}",13.70573054,-89.197176,"{'opening_hours': {'Sun': '08:00-17:00', 'Mon': '08:00-17:00', 'Tue': '08:00-17:00', 'Wed': '08:00-17:00', 'Thu': '08:00-17:00', 'Fri': '08:00-17:00', 'Sat': '08:00-17:00'}}",,80466,,Punto de Servicio Soya P.Mundo,,https://www.baccredomatic.com/es-sv/ubicaciones
"2ª Calle Poniente No. 2-6, Santa Tecla,  La Libertad     ",San Salvador,El Salvador,BAC Credomatic,"{'brand': 'BAC Credomatic', 'fascia': 'RAPIBAC', 'category': 'Other', 'edit_date': '20250427', 'lat_lon_source': 'Third Party'}",13.67329996,-89.195975,"{'opening_hours': {'Sun': '08:00-17:00', 'Mon': '08:00-17:00', 'Tue': '08:00-17:00', 'Wed': '08:00-17:00', 'Thu': '08:00-17:00', 'Fri': '08:00-17:00', 'Sat': '08:00-17:00'}}",,80471,,Punto de Servicio Santa Tecla,,https://www.baccredomatic.com/es-sv/ubicaciones
"10ª Avenida Norte, Mercado Dueñas, Local 1081 ",San Salvador,El Salvador,BAC Credomatic,"{'brand': 'BAC Credomatic', 'fascia': 'RAPIBAC', 'category': 'Other', 'edit_date': '20250427', 'lat_lon_source': 'Third Party'}",13.67731,-89.19577,"{'opening_hours': {'Sun': '08:00-17:00', 'Mon': '08:00-17:00', 'Tue': '08:00-17:00', 'Wed': '08:00-17:00', 'Thu': '08:00-17:00', 'Fri': '08:00-17:00', 'Sat': '08:00-17:00'}}",,80476,,Variedades Bendición de Dios,,https://www.baccredomatic.com/es-sv/ubicaciones
