addr_full,brand,city,country,extras,lat,lon,name,opening_hours,phone,postcode,ref,state,website
1ο χλμ. Ε.Ο. Πύργου - Πατρών 27131 Πύργος,JYSK,Πύργος,Greece,"{'brand': 'JYSK', 'fascia': 'JYSK', 'category': 'Retail', 'edit_date': '20250510', 'lat_lon_source': 'Third Party'}",37.684264121767,21.416796209526,JYSK Πύργος,"{'opening_hours': {'Mon': '00:00 - 24:00', 'Tue': '09:00 - 21:00', 'Wed': '09:00 - 21:00', 'Thu': '09:00 - 21:00', 'Fri': '09:00 - 21:00', 'Sat': '09:00 - 21:00', 'Sun': '09:00 - 20:00'}}",,27131,G021,,/stores-locator/pyrgos/1o-hlm-eo-pyrgoy-patron
Μοναστηρίου 54628 Αμπελόκηποι Θεσ/κης,JYSK,Αμπελόκηποι Θεσ/κης,Greece,"{'brand': 'JYSK', 'fascia': 'JYSK', 'category': 'Retail', 'edit_date': '20250510', 'lat_lon_source': 'Third Party'}",40.6548237,22.906993,JYSK Θεσσαλονίκη - West Gate,"{'opening_hours': {'Mon': '00:00 - 24:00', 'Tue': '09:00 - 21:00', 'Wed': '09:00 - 21:00', 'Thu': '09:00 - 21:00', 'Fri': '09:00 - 21:00', 'Sat': '09:00 - 21:00', 'Sun': '09:00 - 20:00'}}",,54628,G008,,/stores-locator/ampelokipoi-thes/kis/monastirioy
Φιλίππου & Γεωρ. Παπανδρέου 69100 Κομοτηνή,JYSK,Κομοτηνή,Greece,"{'brand': 'JYSK', 'fascia': 'JYSK', 'category': 'Retail', 'edit_date': '20250510', 'lat_lon_source': 'Third Party'}",41.125582970077,25.393518805504,JYSK Κομοτηνή,"{'opening_hours': {'Mon': '00:00 - 24:00', 'Tue': '09:00 - 21:00', 'Wed': '09:00 - 21:00', 'Thu': '00:00 - 24:00', 'Fri': '09:00 - 21:00', 'Sat': '09:00 - 21:00', 'Sun': '09:00 - 20:00'}}",,69100,G007,,/stores-locator/komotini/filippoy-geor-papandreoy
Καρπενησίου & Δερβενακίων 12131 Περιστέρι,JYSK,Περιστέρι,Greece,"{'brand': 'JYSK', 'fascia': 'JYSK', 'category': 'Retail', 'edit_date': '20250510', 'lat_lon_source': 'Third Party'}",38.0077718,23.689069809787,JYSK Αθήνα - Περιστέρι,"{'opening_hours': {'Mon': '00:00 - 24:00', 'Tue': '09:00 - 21:00', 'Wed': '09:00 - 21:00', 'Thu': '09:00 - 21:00', 'Fri': '09:00 - 21:00', 'Sat': '09:00 - 21:00', 'Sun': '09:00 - 20:00'}}",,12131,G013,,/stores-locator/peristeri/karpenisioy-derbenakion
Λ. Καραμανλή 13672 Αχαρνές,JYSK,Αχαρνές,Greece,"{'brand': 'JYSK', 'fascia': 'JYSK', 'category': 'Retail', 'edit_date': '20250510', 'lat_lon_source': 'Third Party'}",38.101618638583,23.741656243801,JYSK Αθήνα - Αχαρνές,"{'opening_hours': {'Mon': '00:00 - 24:00', 'Tue': '09:00 - 21:00', 'Wed': '09:00 - 21:00', 'Thu': '09:00 - 21:00', 'Fri': '09:00 - 21:00', 'Sat': '09:00 - 21:00', 'Sun': '09:00 - 20:00'}}",,13672,G006,,/stores-locator/aharnes/l-karamanli
Ακαδήμου 119 & 56224 Εύοσμος,JYSK,Εύοσμος,Greece,"{'brand': 'JYSK', 'fascia': 'JYSK', 'category': 'Retail', 'edit_date': '20250510', 'lat_lon_source': 'Third Party'}",40.677640194852,22.926843656783,JYSK Θεσσαλονίκη - Εύοσμος,"{'opening_hours': {'Mon': '00:00 - 24:00', 'Tue': '09:00 - 21:00', 'Wed': '09:00 - 21:00', 'Thu': '09:00 - 21:00', 'Fri': '09:00 - 21:00', 'Sat': '09:00 - 21:00', 'Sun': '09:00 - 20:00'}}",,56224,G064,,/stores-locator/eyosmos/akadimoy-119
Ν.Ε.Ο. Πατρών - Αθηνών 26441 Πάτρα,JYSK,Πάτρα,Greece,"{'brand': 'JYSK', 'fascia': 'JYSK', 'category': 'Retail', 'edit_date': '20250510', 'lat_lon_source': 'Third Party'}",38.2612959,21.749978,JYSK Πάτρα,"{'opening_hours': {'Mon': '00:00 - 24:00', 'Tue': '09:00 - 21:00', 'Wed': '09:00 - 21:00', 'Thu': '09:00 - 21:00', 'Fri': '09:00 - 21:00', 'Sat': '09:00 - 21:00', 'Sun': '09:00 - 20:00'}}",,26441,G009,,/stores-locator/patra/neo-patron-athinon
Πατρών Κλάους 26332 Πάτρα,JYSK,Πάτρα,Greece,"{'brand': 'JYSK', 'fascia': 'JYSK', 'category': 'Retail', 'edit_date': '20250510', 'lat_lon_source': 'Third Party'}",38.208542508376,21.760730084656,JYSK Πάτρα - Περιβόλα,"{'opening_hours': {'Mon': '00:00 - 24:00', 'Tue': '09:00 - 21:00', 'Wed': '09:00 - 21:00', 'Thu': '09:00 - 21:00', 'Fri': '09:00 - 21:00', 'Sat': '09:00 - 21:00', 'Sun': '09:00 - 20:00'}}",,26332,G066,,/stores-locator/patra/patron-klaoys
Μάννα 84100 Ερμούπολη,JYSK,Ερμούπολη,Greece,"{'brand': 'JYSK', 'fascia': 'JYSK', 'category': 'Retail', 'edit_date': '20250510', 'lat_lon_source': 'Third Party'}",37.425050196891,24.93494023603,JYSK Σύρος,"{'opening_hours': {'Mon': '00:00 - 24:00', 'Tue': '09:00 - 21:00', 'Wed': '09:00 - 21:00', 'Thu': '09:00 - 21:00', 'Fri': '09:00 - 21:00', 'Sat': '09:00 - 21:00', 'Sun': '09:00 - 20:00'}}",,84100,G065,,/stores-locator/ermoypoli/manna
Καραολή και Δημητρίου 23 56224 Σταυρούπολη,JYSK,Σταυρούπολη,Greece,"{'brand': 'JYSK', 'fascia': 'JYSK', 'category': 'Retail', 'edit_date': '20250510', 'lat_lon_source': 'Third Party'}",40.663963659293,22.9319259416,"JYSK Σταυρούπολη, Θεσσαλονίκη","{'opening_hours': {'Mon': '00:00 - 24:00', 'Tue': '09:00 - 21:00', 'Wed': '09:00 - 21:00', 'Thu': '09:00 - 21:00', 'Fri': '09:00 - 21:00', 'Sat': '09:00 - 21:00', 'Sun': '09:00 - 20:00'}}",,56224,G056,,/stores-locator/stayroypoli/karaoli-kai-dimitrioy-23
2ο χλμ Ιεράπετρας - Μακρύ Γιαλ 72200 Ιεράπετρα,JYSK,Ιεράπετρα,Greece,"{'brand': 'JYSK', 'fascia': 'JYSK', 'category': 'Retail', 'edit_date': '20250510', 'lat_lon_source': 'Third Party'}",35.00124683229,25.773393048129,JYSK Ιεράπετρα,"{'opening_hours': {'Mon': '00:00 - 24:00', 'Tue': '09:00 - 21:00', 'Wed': '09:00 - 21:00', 'Thu': '09:00 - 21:00', 'Fri': '09:00 - 21:00', 'Sat': '09:00 - 21:00', 'Sun': '09:00 - 20:00'}}",,72200,G062,,/stores-locator/ierapetra/2o-hlm-ierapetras-makry-gial
2ο χλμ ΕΟ Γιαννιτσών Θεσ/νίκης 58100 Γιαννιτσά,JYSK,Γιαννιτσά,Greece,"{'brand': 'JYSK', 'fascia': 'JYSK', 'category': 'Retail', 'edit_date': '20250510', 'lat_lon_source': 'Third Party'}",40.768091866163,22.434934812456,JYSK Γιαννιτσά,"{'opening_hours': {'Mon': '00:00 - 24:00', 'Tue': '09:00 - 21:00', 'Wed': '09:00 - 21:00', 'Thu': '09:00 - 21:00', 'Fri': '09:00 - 21:00', 'Sat': '09:00 - 21:00', 'Sun': '09:00 - 20:00'}}",,58100,G059,,/stores-locator/giannitsa/2o-hlm-eo-giannitson-thes/nikis
Ελ. Βενιζέλου & Θερίσου 74100 Ρέθυμνο,JYSK,Ρέθυμνο,Greece,"{'brand': 'JYSK', 'fascia': 'JYSK', 'category': 'Retail', 'edit_date': '20250510', 'lat_lon_source': 'Third Party'}",35.363071902633,24.44196596629,JYSK Ρέθυμνο,"{'opening_hours': {'Mon': '00:00 - 24:00', 'Tue': '09:00 - 21:00', 'Wed': '09:00 - 21:00', 'Thu': '09:00 - 21:00', 'Fri': '09:00 - 21:00', 'Sat': '09:00 - 21:00', 'Sun': '09:00 - 20:00'}}",,74100,G061,,/stores-locator/rethymno/el-benizeloy-therisoy
Λεωφ. 62 Μαρτύρων 71304 Ηράκλειο,JYSK,Ηράκλειο,Greece,"{'brand': 'JYSK', 'fascia': 'JYSK', 'category': 'Retail', 'edit_date': '20250510', 'lat_lon_source': 'Third Party'}",35.330893467329,25.111483730671,JYSK Ηράκλειο Βόρεια,"{'opening_hours': {'Mon': '00:00 - 24:00', 'Tue': '09:00 - 21:00', 'Wed': '09:00 - 21:00', 'Thu': '09:00 - 21:00', 'Fri': '09:00 - 21:00', 'Sat': '09:00 - 21:00', 'Sun': '09:00 - 20:00'}}",,71304,G063,,/stores-locator/irakleio/leof-62-martyron
Ναυπάκτου 30200 Μεσολόγγι,JYSK,Μεσολόγγι,Greece,"{'brand': 'JYSK', 'fascia': 'JYSK', 'category': 'Retail', 'edit_date': '20250510', 'lat_lon_source': 'Third Party'}",38.379837434764,21.451473231799,JYSK Μεσολόγγι,"{'opening_hours': {'Mon': '00:00 - 24:00', 'Tue': '09:00 - 21:00', 'Wed': '09:00 - 21:00', 'Thu': '09:00 - 21:00', 'Fri': '09:00 - 21:00', 'Sat': '09:00 - 21:00', 'Sun': '09:00 - 20:00'}}",,30200,G060,,/stores-locator/mesologgi/naypaktoy
Χαροκόπου 17671 Καλλιθέα,JYSK,Καλλιθέα,Greece,"{'brand': 'JYSK', 'fascia': 'JYSK', 'category': 'Retail', 'edit_date': '20250510', 'lat_lon_source': 'Third Party'}",37.9595658,23.7082568,JYSK Αθήνα - Καλλιθέα,"{'opening_hours': {'Mon': '00:00 - 24:00', 'Tue': '09:00 - 21:00', 'Wed': '09:00 - 21:00', 'Thu': '09:00 - 21:00', 'Fri': '09:00 - 21:00', 'Sat': '09:00 - 21:00', 'Sun': '09:00 - 20:00'}}",,17671,G027,,/stores-locator/kallithea/harokopoy
Αγίου Γερασίμου 17455 Άλιμος,JYSK,Άλιμος,Greece,"{'brand': 'JYSK', 'fascia': 'JYSK', 'category': 'Retail', 'edit_date': '20250510', 'lat_lon_source': 'Third Party'}",37.906424695754,23.724413700991,JYSK Αθήνα - Άλιμος,"{'opening_hours': {'Mon': '00:00 - 24:00', 'Tue': '09:00 - 21:00', 'Wed': '09:00 - 21:00', 'Thu': '09:00 - 21:00', 'Fri': '09:00 - 21:00', 'Sat': '09:00 - 21:00', 'Sun': '09:00 - 20:00'}}",,17455,G032,,/stores-locator/alimos/agioy-gerasimoy
