addr_full,brand,city,country,extras,lat,lon,name,opening_hours,phone,postcode,ref,state,website
Parc de l Aéroport - B.P. 667,Castorama,COLMAR,France,"{'brand': 'Castorama', 'fascia': 'Castorama Colmar', 'category': '', 'edit_date': '2025-03-11', 'lat_lon_source': 'website'}",48.10369,7.3611,Castorama Colmar,"{'lun': '08:30 - 19:30', 'mar': '08:30 - 19:30', 'mer': '08:30 - 19:30', 'jeu': '08:30 - 19:30', 'ven': '08:30 - 19:30', 'sam': '08:30 - 19:30', 'dim': ''}",03 89 21 14 30,68027,1443,Colmar,https://www.castorama.fr/store/1443
ZAC de la Vrillonnerie,Castorama,CHAMBRAY LES TOURS,France,"{'brand': 'Castorama', 'fascia': 'Castorama Chambray-Lès-Tours', 'category': '', 'edit_date': '2025-03-11', 'lat_lon_source': 'website'}",47.33319,0.70303,Castorama Chambray-Lès-Tours,"{'lun': '08:00 - 20:00', 'mar': '08:00 - 20:00', 'mer': '08:00 - 20:00', 'jeu': '08:00 - 20:00', 'ven': '08:00 - 20:00', 'sam': '08:00 - 20:00', 'dim': '09:00 - 18:00'}",02 47 80 16 00,37170,1412,Chambray-Lès-Tours,https://www.castorama.fr/store/1412
Route de Bénodet,Castorama,QUIMPER,France,"{'brand': 'Castorama', 'fascia': 'Castorama Quimper', 'category': '', 'edit_date': '2025-03-11', 'lat_lon_source': 'website'}",47.9646,-4.08335,Castorama Quimper,"{'lun': '08:00 - 20:00', 'mar': '08:00 - 20:00', 'mer': '08:00 - 20:00', 'jeu': '08:00 - 20:00', 'ven': '08:00 - 20:00', 'sam': '08:00 - 20:00', 'dim': '09:00 - 17:00'}",02 98 90 79 98,29000,1498,Quimper,https://www.castorama.fr/store/1498
140 rue du temple de blosne,Castorama,ST JACQUES DE LA LANDE,France,"{'brand': 'Castorama', 'fascia': 'Castorama Rennes-St Jacques', 'category': '', 'edit_date': '2025-03-11', 'lat_lon_source': 'website'}",48.08748,-1.70601,Castorama Rennes-St Jacques,"{'lun': '08:00 - 20:00', 'mar': '08:00 - 20:00', 'mer': '08:00 - 20:00', 'jeu': '08:00 - 20:00', 'ven': '08:00 - 20:00', 'sam': '08:00 - 20:00', 'dim': '10:00 - 18:00'}",02 99 35 36 37,35136,1432,Rennes-St Jacques,https://www.castorama.fr/store/1432
Za de pen méné rue marcelin berthelot,Castorama,VANNES,France,"{'brand': 'Castorama', 'fascia': 'Castorama Vannes', 'category': '', 'edit_date': '2025-03-11', 'lat_lon_source': 'website'}",47.66224,-2.78718,Castorama Vannes,"{'lun': '08:00 - 20:00', 'mar': '08:00 - 20:00', 'mer': '08:00 - 20:00', 'jeu': '08:00 - 20:00', 'ven': '08:00 - 20:00', 'sam': '08:00 - 20:00', 'dim': '09:00 - 18:00'}",02 97 40 80 00,56000,1481,Vannes,https://www.castorama.fr/store/1481
ZI de Kergaradec 22 rue André Colin,Castorama,BREST,France,"{'brand': 'Castorama', 'fascia': 'Castorama Brest', 'category': '', 'edit_date': '2025-03-11', 'lat_lon_source': 'website'}",48.424591331224875,-4.47525956085201,Castorama Brest,"{'lun': '08:00 - 20:00', 'mar': '08:00 - 20:00', 'mer': '08:00 - 20:00', 'jeu': '08:00 - 20:00', 'ven': '08:00 - 20:00', 'sam': '08:00 - 20:00', 'dim': '09:00 - 18:00'}",02 98 02 67 33,29200,1485,Brest,https://www.castorama.fr/store/1485
avenue du phare du grand jardin,Castorama,MELESSE,France,"{'brand': 'Castorama', 'fascia': 'Castorama Cap Malo', 'category': '', 'edit_date': '2025-03-11', 'lat_lon_source': 'website'}",48.19994,-1.72406,Castorama Cap Malo,"{'lun': '08:00 - 20:00', 'mar': '08:00 - 20:00', 'mer': '08:00 - 20:00', 'jeu': '08:00 - 20:00', 'ven': '08:00 - 20:00', 'sam': '08:00 - 20:00', 'dim': '10:00 - 18:00'}",02 99 13 00 01,35520,1482,Cap Malo,https://www.castorama.fr/store/1482
Quartier de la laye,Castorama,ST MARCEL LES VALENCE,France,"{'brand': 'Castorama', 'fascia': 'Castorama St Marcel Les Valence', 'category': '', 'edit_date': '2025-03-11', 'lat_lon_source': 'website'}",44.96136,4.93761,Castorama St Marcel Les Valence,"{'lun': '08:00 - 20:00', 'mar': '08:00 - 20:00', 'mer': '08:00 - 20:00', 'jeu': '08:00 - 20:00', 'ven': '08:00 - 20:00', 'sam': '08:00 - 20:00', 'dim': '09:00 - 18:00'}",04 75 83 82 81,26320,1483,St Marcel les valence,https://www.castorama.fr/store/1483
Le champ du roy rond point de vancia,Castorama,RILLIEUX LA PAPE,France,"{'brand': 'Castorama', 'fascia': 'Castorama Rillieux-La-Pape', 'category': '', 'edit_date': '2025-03-11', 'lat_lon_source': 'website'}",45.82837,4.90765,Castorama Rillieux-La-Pape,"{'lun': '08:00 - 20:00', 'mar': '08:00 - 20:00', 'mer': '08:00 - 20:00', 'jeu': '08:00 - 20:00', 'ven': '08:00 - 20:00', 'sam': '08:00 - 20:00', 'dim': '09:00 - 18:00'}",04 78 97 30 30,69140,1427,Rillieux-La-Pape,https://www.castorama.fr/store/1427
Zone de la bouvarde,Castorama,METZ-TESSY (ANNECY),France,"{'brand': 'Castorama', 'fascia': 'Castorama Metz Tessy', 'category': '', 'edit_date': '2025-03-11', 'lat_lon_source': 'website'}",45.93405,6.12152,Castorama Metz Tessy,"{'lun': '08:00 - 20:00', 'mar': '08:00 - 20:00', 'mer': '08:00 - 20:00', 'jeu': '08:00 - 20:00', 'ven': '08:00 - 20:00', 'sam': '08:00 - 20:00', 'dim': ''}",04 50 27 26 20,74370,1465,Metz Tessy,https://www.castorama.fr/store/1465
