addr_full,brand,city,country,extras,lat,lon,name,opening_hours,phone,postcode,ref,state,website
"Riba Smith Vía Simón Bolívar, Panamá Provincia de Panama, 00000, Panama",Riba Smith,Vía Simón Bolívar,Panama,"{'brand': 'Riba Smith', 'fascia': 'Riba Smith', 'category': 'Supermarket', 'edit_date': '2025-04-13', 'lat_lon_source': 'Third Party'}",8.9532937,-79.53352861193605,Riba Smith Vía Simón Bolívar,"{'opening_hours': {'Mon': '6:30 - 22:00', 'Tue': '6:30 - 22:00', 'Wed': '6:30 - 22:00', 'Thu': '6:30 - 22:00', 'Fri': '6:30 - 22:00', 'Sat': '6:30 - 22:00'}}",,,8.9532937--79.53352861193605,,https://www.ribasmith.com/index.php/rstiendas/panama/provincia-de-panama/panama/transistmica-riba-smith-via-simon-bolivar-rstr
"Riba Smith Chitre, La Arena Provincia de Herrera, 00000, Panama",Riba Smith,Chitre,Panama,"{'brand': 'Riba Smith', 'fascia': 'Riba Smith', 'category': 'Supermarket', 'edit_date': '2025-04-13', 'lat_lon_source': 'Third Party'}",7.9704764,-80.4630786,Riba Smith Chitre,"{'opening_hours': {'Mon': '7:00 - 21:00', 'Tue': '7:00 - 21:00', 'Wed': '7:00 - 21:00', 'Thu': '7:00 - 21:00', 'Fri': '7:00 - 21:00', 'Sat': '7:00 - 21:00', 'Sun': '8:00 - 21:00'}}",,,7.9704764--80.4630786,,https://www.ribasmith.com/index.php/rstiendas/panama/provincia-de-herrera/la-arena/av-roberto-ramirez-de-diego-riba-smith-chitre-rsch
"Riba Smith Coronado, Coronado Provincia de Panama, 00000, Panama",Riba Smith,Coronado,Panama,"{'brand': 'Riba Smith', 'fascia': 'Riba Smith', 'category': 'Supermarket', 'edit_date': '2025-04-13', 'lat_lon_source': 'Third Party'}",8.9812175,-79.5081585,Riba Smith Coronado,"{'opening_hours': {'Mon': '7:00 - 22:00', 'Tue': '7:00 - 22:00', 'Wed': '7:00 - 22:00', 'Thu': '7:00 - 22:00', 'Fri': '7:00 - 22:00', 'Sat': '6:30 - 22:00', 'Sun': '7:00 - 20:00'}}",,,8.9812175--79.5081585,,https://www.ribasmith.com/index.php/rstiendas/panama/provincia-de-panama/coronado/las-lajas-riba-smith-coronado-rsco
"Riba Smith Market Plaza, La Chorrera Provincia de Panama, 00000, Panama",Riba Smith,Market Plaza,Panama,"{'brand': 'Riba Smith', 'fascia': 'Riba Smith', 'category': 'Supermarket', 'edit_date': '2025-04-13', 'lat_lon_source': 'Third Party'}",8.888809,-79.74952039506414,Riba Smith Market Plaza,"{'opening_hours': {'Mon': '7:00 - 22:00', 'Tue': '7:00 - 22:00', 'Wed': '7:00 - 22:00', 'Thu': '7:00 - 22:00', 'Fri': '7:00 - 22:00', 'Sat': '7:00 - 22:00', 'Sun': '8:00 - 22:00'}}",,,8.888809--79.74952039506414,,https://www.ribasmith.com/index.php/rstiendas/panama/provincia-de-panama/la-chorrera/market-plaza-riba-smith-market-plaza-rsmk
"Riba Smith Brisas Del Golf, Panamá Provincia de Panama, 00000, Panama",Riba Smith,Brisas Del Golf,Panama,"{'brand': 'Riba Smith', 'fascia': 'Riba Smith', 'category': 'Supermarket', 'edit_date': '2025-04-13', 'lat_lon_source': 'Third Party'}",9.06959235,-79.46323212716868,Riba Smith Brisas Del Golf,"{'opening_hours': {'Mon': '7:00 - 22:00', 'Tue': '7:00 - 22:00', 'Wed': '7:00 - 22:00', 'Thu': '7:00 - 22:00', 'Fri': '7:00 - 22:00', 'Sat': '7:00 - 22:00', 'Sun': '8:00 - 22:00'}}",,,9.06959235--79.46323212716868,,https://www.ribasmith.com/index.php/rstiendas/panama/provincia-de-panama/panama/brisas-del-golf-via-hacia-corredor-norte-riba-smith-brisas-del-golf-rsbg
"Riba Smith Alta Plaza , Panamá Provincia de Panama, 00000, Panama",Riba Smith,Alta Plaza ,Panama,"{'brand': 'Riba Smith', 'fascia': 'Riba Smith', 'category': 'Supermarket', 'edit_date': '2025-04-13', 'lat_lon_source': 'Third Party'}",8.9914945,-79.57043042149124,Riba Smith Alta Plaza ,"{'opening_hours': {'Mon': '7:00 - 22:00', 'Tue': '7:00 - 22:00', 'Wed': '7:00 - 22:00', 'Thu': '7:00 - 22:00', 'Fri': '7:00 - 22:00', 'Sat': '7:00 - 22:00', 'Sun': '8:00 - 22:00'}}",,,8.9914945--79.57043042149124,,https://www.ribasmith.com/index.php/rstiendas/panama/provincia-de-panama/panama/altaplaza-mall-via-centenario-riba-smith-alta-plaza-rsap
"Riba Smith Costa del Este, Panamá Provincia de Panama, 00000, Panama",Riba Smith,Costa del Este,Panama,"{'brand': 'Riba Smith', 'fascia': 'Riba Smith', 'category': 'Supermarket', 'edit_date': '2025-04-13', 'lat_lon_source': 'Third Party'}",9.023703350000002,-79.46235389327413,Riba Smith Costa del Este,"{'opening_hours': {'Mon': '7:00 - 22:00', 'Tue': '7:00 - 22:00', 'Wed': '7:00 - 22:00', 'Thu': '7:00 - 22:00', 'Fri': '7:00 - 22:00', 'Sat': '7:00 - 22:00', 'Sun': '8:00 - 22:00'}}",,,9.023703350000002--79.46235389327413,,https://www.ribasmith.com/index.php/rstiendas/panama/provincia-de-panama/panama/urbanizacion-y-calle-1ra-av-marina-del-nte-riba-smith-costa-del-este-rsce
"Riba Smith Bella Vista, Panamá Provincia de Panama, 00000, Panama",Riba Smith,Bella Vista,Panama,"{'brand': 'Riba Smith', 'fascia': 'Riba Smith', 'category': 'Supermarket', 'edit_date': '2025-04-13', 'lat_lon_source': 'Third Party'}",8.9985335,-79.52534294334035,Riba Smith Bella Vista,"{'opening_hours': {'Mon': '7:00 - 22:00', 'Tue': '7:00 - 22:00', 'Wed': '7:00 - 22:00', 'Thu': '7:00 - 22:00', 'Fri': '7:00 - 22:00', 'Sat': '7:00 - 22:00', 'Sun': '8:00 - 22:00'}}",,,8.9985335--79.52534294334035,,https://www.ribasmith.com/index.php/rstiendas/panama/provincia-de-panama/panama/calle-45-este-bella-vista-riba-smith-bella-vista-rsbv
